id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40616881,Future Found Sanctuary Maison Noir,161221056,Beatrice,,Ward 74,-34.01054,18.37643,Entire home/apt,77000,3,0,,,2,297,0,
40625774,CURIOCITY -  Family Suites,309268457,Megan,,Ward 115,-33.90878,18.40606,Entire home/apt,3021,1,25,2022-09-09,0.68,5,290,7,
40484046,The Oaks,46852470,Annette,,Ward 3,-33.89878,18.64738,Entire home/apt,1200,2,3,2022-03-31,0.08,1,361,1,
40626664,A Sunfilled Ocean Paradise in Camps Bay,13729241,Martin & Katja,,Ward 54,-33.96013,18.37949,Entire home/apt,5443,3,27,2022-12-13,0.73,15,319,18,
40627991,Gumstone Creek Tree Shade Cottage,60898577,Jacqui,,Ward 69,-34.13296,18.37083,Entire home/apt,800,2,51,2022-12-28,1.39,3,356,17,
40862385,1.4 Earth - Stunning Sea and Mountain Views!,88939252,Rod,,Ward 54,-33.9673,18.3789,Entire home/apt,3750,1,77,2022-12-16,2.11,4,245,31,
40485700,Luxary Special Apartment in Cape Town,202414804,Andrzej,,Ward 115,-33.91928,18.41967,Entire home/apt,2486,3,0,,,7,55,0,
40628407,Cosy room in the heart of the city,314686456,Elmien,,Ward 77,-33.92924,18.40672,Private room,600,3,2,2020-01-05,0.05,2,80,0,
40486752,Stylish spacious apartment near V &A waterfront!,61223762,Justin,,Ward 115,-33.91037,18.41404,Entire home/apt,2500,10,6,2020-02-07,0.16,2,150,0,
40489223,Double storey immaculate and safe house to let,313422711,Namhla,,Ward 107,-33.79924,18.4982,Entire home/apt,3000,31,0,,,2,328,0,
40629738,CURIOCITY - A bed in a 8 Sleeper Shared Suite,309268457,Megan,,Ward 115,-33.90854,18.40552,Shared room,422,1,2,2022-02-28,0.06,5,361,1,
40631594,Chez Nthabi,314714834,Nthabiseng,,Ward 107,-33.81069,18.4918,Entire home/apt,1500,2,2,2020-03-04,0.05,1,177,0,
40865139,"Beautiful,Closer to beautiful Zevenwacht Mall.",317024897,Nyameka,,Ward 11,-33.9291,18.67831,Private room,450,2,0,,,1,90,0,
40873174,Six Hares in Woodstock,9009573,Philip,,Ward 57,-33.93519,18.45512,Entire home/apt,1150,5,0,,,1,0,0,
40494028,Ocean views at Eden,37882911,Carla-Maria,,Ward 23,-33.79147,18.45753,Entire home/apt,1543,1,77,2022-12-14,2.25,5,206,38,
40877976,Tranquil apartment with Table Mountain views,11138780,Tranquil Apartment,,Ward 4,-33.85853,18.5056,Entire home/apt,350,120,2,2020-01-28,0.06,1,83,0,
40494101,"Sunshine Spaces Guest Home, WiFi, Netflix, DSTV",236908107,Naledi,,Ward 9,-33.91593,18.65266,Private room,700,1,13,2022-01-09,0.35,6,88,2,
40878339,NEW KITE VILLA – Guesthouse FOR KITESURFERS ONLY!!,316342263,Christine,,Ward 4,-33.85457,18.49149,Private room,1900,5,0,,,4,179,0,
40879314,The Marly Villa,237367557,Stay In Luxury,,Ward 54,-33.92932,18.38254,Entire home/apt,40000,4,0,,,33,326,0,
40640848,Trendy Sea Point Flat w/ unspoiled Lionshead Views,315137257,Kobus,,Ward 54,-33.91016,18.39549,Entire home/apt,2357,3,11,2022-07-15,0.30,1,212,1,
40494414,Bird Song - Bedroom,124005640,Karen,,Ward 113,-33.83735,18.51273,Private room,1159,1,9,2022-03-16,0.57,1,195,4,
40642821,Sunshine Spaces 105,236908107,Naledi,,Ward 9,-33.91685,18.65021,Private room,350,1,1,2022-01-07,0.08,6,179,1,
40495103,Scarborough Sea and Reserve Views,150723364,Joalida,,Ward 61,-34.20096,18.3796,Entire home/apt,3829,3,28,2022-12-27,0.77,1,328,4,
40646929,Limbila's Apartment 1,313914707,Mong,,Ward 56,-33.91905,18.4962,Entire home/apt,650,1,17,2022-12-20,0.46,6,346,3,
40880664,De Waterkant - Signature 415,24135945,Roelof,,Ward 115,-33.91322,18.41908,Entire home/apt,1357,5,2,2020-02-16,0.05,4,24,0,
40496311,Star guest house,313506482,Lindy,,Ward 107,-33.80019,18.49174,Entire home/apt,1357,1,39,2022-12-24,1.05,1,314,9,
40883678,Atlantic Ocean view(first floor),23923393,Octavia,,Ward 4,-33.858,18.48982,Private room,1800,1,0,,,1,365,0,
40889654,Sederten self catering apartment,217179711,Raphael,,Ward 1,-33.88253,18.58396,Entire home/apt,532,4,6,2022-01-20,0.16,1,254,1,
40647826,7 on Glindon,315184640,Marianna,,Ward 64,-34.13157,18.42462,Entire home/apt,440,1,22,2022-09-04,0.64,1,153,12,
40653952,Sparky's Place,10052456,Michael,,Ward 107,-33.82298,18.48021,Entire home/apt,1874,3,10,2022-12-16,0.28,1,275,7,
40497334,Seprate entranceto let for single person or couple,313514963,Mishka,,Ward 65,-34.03769,18.50222,Private room,250,4,0,,,2,365,0,
40891184,Lakeview Cottage,318462818,George,,Ward 64,-34.08777,18.46294,Entire home/apt,600650,2,7,2020-12-10,0.19,1,75,0,
40500669,"34 South Shed Shack, modest & minimalist",54568723,Annie,,Ward 69,-34.10892,18.38243,Entire home/apt,447,2,6,2021-09-26,0.16,3,54,0,
40654616,Baby Blue 64  Cape Town Bokaap / Entire house,86297993,Chericke,,Ward 77,-33.92456,18.4107,Entire home/apt,4500,2,3,2020-01-07,0.08,1,359,0,
40503541,Overnight Studio,89054743,Anneen,,Ward 15,-34.0629,18.83503,Entire home/apt,370,1,111,2022-12-23,2.98,3,352,51,
40655805,Clifton-on-Kloof,72918188,Karen,,Ward 54,-33.93627,18.3807,Entire home/apt,5900,2,4,2020-03-08,0.11,1,182,0,
40891747,Serenity Bay~Bright& airy with lift close to beach,32186298,Red Cherry,,Ward 54,-33.92372,18.37893,Entire home/apt,32492,3,9,2022-09-12,0.26,10,263,6,
40902604,Luxurious 1 bed apartment with stunning views,167891665,Lloyd,,Ward 115,-33.9174,18.41811,Entire home/apt,2730,2,25,2022-12-02,0.71,6,227,17,
40505148,"Avontade:make yourself at home,cosy,rustic charm",70867844,Ann,,Ward 63,-34.00344,18.50581,Entire home/apt,515,2,16,2022-12-15,0.44,1,349,1,
40903667,Ultra-Lux Designer Villa | Roofdeck Pool Jucuzzi,20602565,Lance,,Ward 54,-33.92737,18.38267,Entire home/apt,24086,4,25,2022-12-20,0.68,37,342,5,
40906113,Modern Camps Bay Villa w/ Views & Pool (Alpha on t,57218252,Nox,,Ward 54,-33.95495,18.38478,Entire home/apt,16193,3,2,2022-12-21,0.43,132,68,2,
40906145,Luxury 1 bed apartment in spectacular location,167891665,Lloyd,,Ward 115,-33.91844,18.41881,Entire home/apt,1756,2,56,2022-12-29,1.55,6,143,35,
40661817,Joyful,269976604,Melja,,Ward 72,-34.04393,18.47946,Private room,3000,2,0,,,1,178,0,
40664402,"Sunny Spacious Luxe, Walk to Beach, Wide Sea Views",25122328,Esta-Marita,,Ward 54,-33.94817,18.38385,Entire home/apt,14945,3,53,2022-12-22,1.43,20,337,12,
40505817,Separate Mountainside Studio Apartment & Patio,313579087,Sally,,Ward 74,-34.03338,18.35924,Entire home/apt,450,1,128,2022-12-11,3.43,1,330,48,
40665417,"Nightingale Cottage, A Gorgeous Victorian Home",266562212,Zachary,,Ward 57,-33.93863,18.47092,Private room,500,3,5,2022-03-10,0.14,2,44,1,
40665770,Laid-Back Elegance in Sea Point (Bradway #1),51485947,Ellen,,Ward 54,-33.92177,18.38035,Entire home/apt,7600,2,38,2022-12-25,1.05,25,297,28,
40906601,"Comfortable, your home away from home",186565499,Nadia,,Ward 63,-34.01205,18.47574,Private room,320,1,30,2022-03-25,0.90,2,359,4,
40907499,Stunning Holiday Home,52908127,Paul,,Ward 64,-34.1373,18.41717,Entire home/apt,2500,5,0,,,1,98,0,
40506426,"Secure, comfortable, studio apartment",313594403,Tessa,,Ward 55,-33.89117,18.51164,Entire home/apt,1257,2,28,2022-12-12,0.76,1,139,23,
40668139,Laid-Back Elegance in Sea Point (Bradway #3),51485947,Ellen,,Ward 54,-33.92312,18.3802,Entire home/apt,10000,2,5,2021-01-02,0.14,25,0,0,
40670077,Limbila's Room 3,313914707,Mong,,Ward 56,-33.91918,18.49821,Private room,300,1,0,,,6,64,0,
40670109,*Executive* *Studio*Parking*FastWiFi *Pool*Gym*,255784,Don & Jaco,,Ward 115,-33.92377,18.42165,Entire home/apt,1150,4,34,2022-12-11,0.92,5,272,17,
40506856,Number 6 Cape Town,19843965,Cesar,,Ward 54,-33.92831,18.38347,Entire home/apt,120000,4,0,,,5,145,0,
40907840,"Camelot on Bridekirk, self-catering holiday Home",318675654,Marina,,Ward 5,-33.86335,18.55109,Entire home/apt,1901,2,2,2020-01-06,0.05,1,0,0,
40508284,"Spacial 4 bed house , pool , A+ views , lifestyle",47200658,Owen,,Ward 77,-33.92651,18.40598,Entire home/apt,4407,4,3,2022-12-15,0.25,1,151,2,
40910979,Hip Docklands Apartment | Balcony | Rooftop Pool,271970425,Propr,,Ward 115,-33.91305,18.41851,Entire home/apt,1713,2,35,2022-12-23,0.99,2,316,15,
40510873,Rooftop Pool with Views in Cape Town City.,10484689,Scarlett,,Ward 115,-33.91283,18.41836,Entire home/apt,4300,3,21,2022-12-17,0.58,11,71,3,
40917418,Cottage Constantia Private pool Off the grid,134262092,Karen,,Ward 62,-34.01164,18.43342,Entire home/apt,2857,2,58,2022-12-03,1.65,2,282,14,
40673544,Heart of Kloof Street Living - the Secret Spot,42783917,Molly,,Ward 77,-33.93536,18.40778,Entire home/apt,959,2,59,2022-12-01,1.60,1,290,32,
40517931,Country Living in Stable Cottage,4310681,Nandi & Elmarie Experience Creators,,Ward 71,-34.04467,18.43286,Entire home/apt,3399,3,9,2022-12-06,0.25,31,299,5,
40518682,The Lion Room in Badgemore Villa Guesthouse,91312114,Candice,,Ward 71,-34.04276,18.43025,Private room,1800,3,8,2022-02-17,0.22,5,315,1,
40674904,Local accommodation,311547168,Richard,,Ward 43,-34.07216,18.57971,Entire home/apt,650,1,1,2022-07-16,0.18,1,285,1,
40921252,Modern and new Apartment with Stunning views !!,318804570,Leonard,,Ward 83,-34.11737,18.8323,Entire home/apt,558,2,17,2021-05-30,0.49,1,0,0,
40518714,The 360° Deluxe Penthouse,23410421,Franziska,,Ward 115,-33.91319,18.41959,Entire home/apt,6857,3,70,2022-11-19,1.93,2,265,31,
40520429,Superior Queen Room @Panorama Indlu Guesthouse,132755819,Sancho,,Ward 1,-33.88199,18.57005,Private room,929,1,4,2022-11-29,0.11,3,347,2,
40929387,Beautiful Garden Studio Apartment,268899472,Nazier,,Ward 60,-33.9818,18.49959,Entire home/apt,700,2,1,2020-01-02,0.03,1,0,0,
40687544,Sea Views - Lagoon Beach,315795844,Propr,,Ward 55,-33.89159,18.48546,Entire home/apt,1545,3,29,2022-12-08,0.81,1,314,13,
40523095,Beautiful Beach Apartment,145908956,Bianca,,Ward 83,-34.11208,18.82345,Entire home/apt,1750,7,20,2022-08-10,0.54,1,192,4,
40526476,Eden On The Bay Apartment | Beachfront | Netflix,313778517,Propr,,Ward 23,-33.79289,18.45766,Entire home/apt,3351,2,20,2022-10-09,0.57,1,0,5,
40690877,*New* Stylish Penthouse Loft | Urban Artisan,27980864,Totalstay,,Ward 57,-33.92928,18.45892,Entire home/apt,2425,2,29,2022-12-11,0.80,33,63,23,
40692067,Table Mountain view an easy access to the beach.,315838674,Lesetja,,Ward 55,-33.89016,18.48623,Entire home/apt,970,2,5,2020-03-02,0.14,1,80,0,
40930864,55 On main - Luxury Queen en-suite,96403154,Colleen,,Ward 64,-34.13661,18.43273,Private room,1200,1,1,2020-12-25,0.04,1,227,0,
40930945,Bed and Beach Cape Town - Double room en-suite,226652127,Barry,,Ward 107,-33.82567,18.48078,Private room,600,1,0,,,1,211,0,
40528829,City Penthouse on St Georges,145798637,Diane,,Ward 115,-33.9224,18.42141,Entire home/apt,3000,2,8,2022-12-14,0.22,2,296,6,
40932082,Fully Kitted House | Close to City | Safe Parking,8721830,Dencel,,Ward 57,-33.93995,18.46621,Entire home/apt,829,1,7,2022-12-27,0.19,27,18,4,
40937048,Ocean View A603,3961453,HostAgents,,Ward 23,-33.81697,18.47548,Entire home/apt,3150,3,0,,,95,146,0,
40535082,The 'Tree House' Apartment,53854726,Daleen,,Ward 77,-33.94259,18.4235,Entire home/apt,1000,3,16,2022-12-27,0.45,1,87,3,
40937470,Makanaka Holiday Flatlet.,160815822,Colin,,Ward 113,-33.81815,18.50224,Entire home/apt,800,2,21,2022-12-27,0.58,1,280,13,
40939197,Room with a View,219275895,Michele,,Ward 21,-33.84189,18.66358,Private room,450,1,3,2020-02-15,0.08,1,0,0,
40695476,"Comfortable, central business stop-over.",276446496,Judy,,Ward 54,-33.91991,18.38866,Private room,510,2,6,2022-11-25,0.57,1,337,6,
40695640,Magnificent Constantia Family Home,45498469,Bruce,,Ward 71,-34.0365,18.4305,Entire home/apt,7500,2,8,2020-03-01,0.22,3,49,0,
40541230,Sunny Cove,11829133,Natalie,,Ward 64,-34.14635,18.43762,Entire home/apt,1210,4,3,2021-01-04,0.08,1,171,0,
40939256,Perfect townhouse a stones throw from BoulderBeach,38151532,Evelyn,,Ward 61,-34.19633,18.44638,Entire home/apt,2500,5,6,2022-12-20,0.49,1,238,6,
40543207,Luxury | Central | Pool | Views | Sanitized,70013566,Caroline,,Ward 77,-33.92317,18.40985,Entire home/apt,1149,2,34,2022-05-28,0.94,1,220,10,
40696480,Loft with breathtaking views in the City bowl,46121163,Sally,,Ward 77,-33.93528,18.4028,Entire home/apt,995,5,4,2020-03-09,0.11,1,44,0,
40543717,Atlantic Studio - Compact unit with sea views,74346758,Mike,,Ward 23,-33.7052,18.44367,Entire home/apt,710,1,68,2022-12-05,1.88,2,276,31,
40940385,Rosedene Lodge 5 - your Paradise in Sea Point!,12466404,Michael,,Ward 54,-33.913624,18.393414,Private room,1480,1,4,2022-11-27,0.30,11,0,2,
40544080,Trendy City Apartment | Large Leafy Balcony,314071767,Propr,,Ward 115,-33.91631,18.42001,Entire home/apt,2235,2,20,2022-09-19,0.54,1,0,5,
40942570,Demepran Self Catering Accommodation,229272985,Demepran,,Ward 2,-33.89681,18.62645,Private room,400,1,3,2020-01-27,0.08,1,364,0,
40698010,The Den,315882199,Judy,,Ward 21,-33.87298,18.64839,Entire home/apt,750,2,15,2021-01-06,0.42,1,126,0,
40698015,Laid-Back Elegance in Sea Point (Bradway #2),51485947,Ellen,,Ward 54,-33.92143,18.38184,Entire home/apt,7600,2,44,2022-12-21,1.21,25,334,29,
40544976,Beautifully Decorated Apartment in Cape Town (Urba,57218252,Nox,,Ward 115,-33.91298,18.41834,Entire home/apt,2368,4,53,2022-12-09,1.43,132,261,32,
40946590,Green Point Apartment walking Distance to Stadium,57218252,Nox,,Ward 115,-33.90926,18.41251,Entire home/apt,5958,4,14,2020-09-12,0.39,132,312,0,
40546221,Peace and Serenity in Tygerdal,231053922,Lee,,Ward 27,-33.89656,18.54957,Private room,10000,1,0,,,2,364,0,
40946776,Zee’s spot. Lovely room in the heart of Cape Town,319033616,Zelda,,Ward 115,-33.92801,18.42062,Private room,1361,5,4,2020-03-01,0.11,2,354,0,
40700647,Exclusive Home,27660974,Alexia,,Ward 54,-33.91372,18.39445,Entire home/apt,6806,14,0,,,1,337,0,
40712951,Bona Lodge,229841291,Gasen,,Ward 67,-34.04688,18.52784,Entire home/apt,1600,2,0,,,1,349,0,
40546661,Beautiful and peaceful in Tygerdal,231053922,Lee,,Ward 27,-33.89545,18.55039,Entire home/apt,20000,2,0,,,2,179,0,
40723735,Higgo Bay,2076419,Therese,,Ward 54,-33.93806,18.38801,Entire home/apt,38500,5,0,,,17,353,0,
40951505,Modern comfort meets tranquility  @ Ben's Sunshine,301200682,Nokuthula,,Ward 104,-33.75544,18.52684,Private room,1000,1,0,,,2,355,0,
40547931,Woodcutters View,37440646,Ryan,,Ward 74,-34.02687,18.3676,Entire home/apt,2500,3,6,2020-03-16,0.17,3,33,0,
40953949,Large peaceful house in the suburb of Tokai,20100246,Hillary,,Ward 71,-34.05831,18.44136,Entire home/apt,1000,7,0,,,1,116,0,
40954001,Luxury apartment Van Gogh in Picasso’s,165207961,Picasso,,Ward 15,-34.05181884765625,18.85106658935547,Entire home/apt,1809,2,1,2022-04-16,0.12,5,225,1,
40730394,Lizmi Cottage,316196533,Bronwen,,Ward 57,-33.94232,18.47273,Entire home/apt,1800,2,1,2022-01-02,0.08,1,168,1,
40548192,Constantia Family Home,26405173,Lee,,Ward 73,-34.02412,18.4568,Entire home/apt,3950,14,2,2021-01-30,0.05,1,151,0,
40954235,Melkbos flatlet,118331678,Lynne,,Ward 23,-33.73182,18.43937,Entire home/apt,998,1,0,,,1,28,0,
40549373,New Omega. Near the sea & sleeps up to 7 persons.,552892,Mike,,Ward 23,-33.80383,18.46787,Entire home/apt,1600,2,0,,,3,0,0,
40957728,Shalom Guest House,319143971,Saymore,,Ward 113,-33.81887,18.51833,Entire home/apt,1750,2,7,2022-05-29,0.19,1,343,5,
41075257,BlackBarn Luxe Villa in Nature [No Load-shedding],2098559,Sharyn,,Ward 74,-34.0165,18.36915,Entire home/apt,11429,7,2,2022-08-12,0.06,1,214,1,
40959620,Villa Karuna - Penthouse #1,1632986,Alexander,,Ward 54,-33.94161,18.37894,Private room,12816,2,14,2021-07-09,0.38,7,60,0,
40959823,Villa Karuna - Master Suite #2,1632986,Alexander,,Ward 54,-33.94161,18.37894,Private room,7262,2,11,2022-04-22,0.30,7,60,1,
40960177,Villa Karuna - Suite #3,1632986,Alexander,,Ward 54,-33.94161,18.37894,Private room,6418,2,6,2021-11-07,0.25,7,60,0,
40737695,Beautiful Modern Cottage,22488966,Ezra,,Ward 57,-33.93364,18.4538,Private room,500,3,0,,,1,177,0,
40738330,Mulu lodge is a guest house in Bellville Cape Town,236752067,Robert,,Ward 2,-33.89656,18.63304,Private room,400,2,1,2020-03-02,0.03,2,365,0,
41082611,Sunny and Private Lock up and go Guest Suite 🌟,56447894,Delia,,Ward 71,-34.06688,18.45304,Entire home/apt,472,1,13,2022-09-19,0.37,1,81,6,
40739275,Seperate entrance 5 minutes from Old Mutual,316318815,Amnei,,Ward 53,-33.92588,18.50959,Private room,350,1,2,2021-11-27,0.05,1,357,0,
40960307,"Hop City Luxury Apartment 520, Century City",196861768,John-Edward,,Ward 55,-33.89019,18.51574,Entire home/apt,2153,1,87,2022-11-29,2.40,4,358,19,
41083118,"City Stay 1 bed  free wifi, gym, pool. sauna",309008452,Zeena,,Ward 55,-33.89017,18.51006,Entire home/apt,1257,2,33,2022-12-11,0.90,6,361,15,
41092063,Urban Elephant  214 Docklands (No loadshedding),294903838,Niles,,Ward 115,-33.9141,18.41825,Entire home/apt,3429,1,17,2022-04-18,0.48,23,297,3,
40960365,Villa Karuna - Suite #4,1632986,Alexander,,Ward 54,-33.94158,18.37886,Private room,5911,2,12,2021-10-27,0.33,7,60,0,
41093769,Executive City Micro Living in Long Street,8721830,Dencel,,Ward 115,-33.9189246,18.4229753,Entire home/apt,809,2,0,,,27,350,0,
41095956,Black sheep self catering apartment - The Barn,276862942,Nicolene,,Ward 84,-34.09032,18.86865,Entire home/apt,650,1,6,2022-05-24,0.17,3,172,1,
40961339,Vibrant Studio Apartment in Trendy De Waterkant,319205889,Propr,,Ward 115,-33.91818,18.4177,Entire home/apt,2092,3,12,2021-12-18,0.33,1,303,0,
40741278,Comfortable apartment by Blouberg beach,151743741,James,,Ward 107,-33.82352,18.48071,Entire home/apt,769,2,162,2022-12-21,4.46,1,120,49,
40741780,1.1 Water:  Ocean Views - The Views are Waiting,88939252,Rod,,Ward 54,-33.96506,18.37902,Entire home/apt,3750,1,55,2022-11-16,1.50,4,222,11,
41097050,"Family lodge Halal. 2 rooms, kitchen, WiFi, garage",298601948,Liailia,,Ward 2,-33.89064,18.58979,Entire home/apt,617,2,3,2022-07-29,0.20,3,175,2,
40742611,NEW KITE VILLA – Guesthouse FOR KITESURFERS ONLY!,316342263,Christine,,Ward 4,-33.85459,18.48999,Private room,1900,4,1,2020-01-03,0.03,4,326,0,
41097455,Villa Karuna - Suite #5,1632986,Alexander,,Ward 54,-33.94254,18.37864,Private room,5403,2,17,2022-03-27,0.47,7,60,2,
41098674,Zee’s spot cosy room in beautiful apartment in Cpt,319033616,Zelda,,Ward 115,-33.93025,18.4231,Private room,1361,5,3,2020-03-01,0.09,2,363,0,
40743011,Perfect couples/kitesufers getaway,262870424,Robert,,Ward 107,-33.82336,18.47762,Entire home/apt,2857,5,2,2020-01-03,0.05,1,361,0,
40979145,Went worth paradise.,319544627,Collins,,Ward 58,-33.99159,18.47437,Private room,800,1,1,2022-03-28,0.11,1,178,1,
41099090,Beautiful Cape Dutch House in Leafy Newlands,177821615,Brigitte,,Ward 59,-33.97502,18.45027,Entire home/apt,3800,3,1,2020-02-14,0.03,1,150,0,
40981538,Hout Bay Views,237555544,Michael,,Ward 74,-34.03869,18.34566,Entire home/apt,961,3,27,2022-12-09,0.74,1,107,12,
41099349,Black Sheep self catering apartments -The Shed,276862942,Nicolene,,Ward 84,-34.08987,18.87071,Entire home/apt,995,1,10,2021-12-30,0.28,3,305,1,
41099908,Beautiful  Eden On The Bay Apartment in  Blouberg,321477202,Propr,,Ward 23,-33.80454,18.46537,Entire home/apt,1500,3,6,2020-09-08,0.17,1,120,0,
40982122,Kaya Self Catering Studio,31840895,Annelies,,Ward 62,-34.01624,18.46226,Entire home/apt,1000,1,1,2020-09-26,0.04,2,259,0,
40743941,Table Mountain Sunset Apartment,309932062,Susan,,Ward 115,-33.9278,18.42341,Entire home/apt,757,1,3,2020-01-05,0.08,1,271,0,
40749325,City Living 1 Bedroom on St Georges Mall,3886732,Koos,,Ward 115,-33.92219,18.42338,Entire home/apt,750,2,26,2022-11-25,0.70,80,92,18,
41100204,Complete apartment-24/7 wifi&lights,321480134,Gerrit,,Ward 58,-33.97914,18.48636,Entire home/apt,497,1,30,2022-12-16,0.83,2,79,10,
40751052,Quaint and Special AirBnb at Eleven on Sprigg,316442701,Stephanus,,Ward 113,-33.83718,18.51165,Entire home/apt,650,2,5,2021-05-31,0.14,1,359,0,
41100372,"11 Olive Grove, De Wijnlanden Estate, Stellenbosch",252294468,Adi,,Ward 14,-34.00848,18.74592,Private room,601,1,41,2022-12-13,1.14,1,340,21,
40752556,Pip's Spectacular Panoramic Sea View Apartment,316453236,DeWalt,,Ward 83,-34.11287,18.82255,Entire home/apt,1827,2,53,2022-12-10,1.46,1,135,25,2019/547548/07
40755605,Modern family-friendly home minutes from the beach,67175103,Kelsi,,Ward 55,-33.88496,18.49989,Entire home/apt,2800,3,13,2022-01-10,0.35,2,0,1,
40756277,Cape Town Pad! 1BDR. Central 2min V&A Waterfront,30471225,Colin,,Ward 115,-33.91776,18.41819,Entire home/apt,2546,6,16,2022-12-02,0.44,16,29,4,
40996461,Luxury Penthouse Apartment with pool & views,295048557,Rick,,Ward 23,-33.79786,18.45994,Entire home/apt,3793,2,6,2022-10-09,0.17,11,303,4,
41111664,Peace shelter,319573196,Angelo,,Ward 59,-33.992,18.47233,Shared room,300,1,1,2020-01-18,0.03,2,177,0,
41006746,Rondebosch treasure,230218167,Harriet Aisha,,Ward 57,-33.95948,18.47789,Private room,879,90,0,,,1,178,0,
40756845,The Greenhouse - Arum room (6),47564985,Harry,,Ward 115,-33.91298,18.41584,Private room,1100,1,0,,,7,312,0,
41114467,"Sandylands Complex...Langerwacht Plein, Kuilsriver",321703660,Nonku,,Ward 11,-33.93376,18.69091,Private room,500,2,0,,,1,85,0,
40762642,Pholas,316647711,Mad,,Ward 76,-34.02,18.60404,Private room,220,1,1,2020-01-14,0.03,1,180,0,
41009136,Parklands-Cute & Bright Apartment,304427224,Bill,,Ward 107,-33.81642,18.49431,Entire home/apt,1000,4,2,2021-01-01,0.06,1,31,0,
41014902,City apartment with uninterrupted mountain views,209632200,Dominique,,Ward 115,-33.92966,18.40903,Entire home/apt,625,4,11,2021-11-30,0.44,1,0,0,
41114573,Beach Studio - 450m From Famous Blouberg Beach,22298774,Greg,,Ward 23,-33.81236,18.47239,Entire home/apt,570,2,26,2022-12-12,0.76,1,33,15,
41014990,Cape Concierge - Aurum,24108747,Cape Concierge - Nina,,Ward 54,-33.92528,18.3785,Entire home/apt,5571,3,4,2022-12-15,0.11,8,122,3,
40765548,Classic Africa (Superior),98242082,Graham,,Ward 58,-33.98575,18.47183,Private room,1100,1,0,,,6,153,0,
40765557,The Classic (Luxury),98242082,Graham,,Ward 58,-33.98594,18.47211,Private room,1450,1,0,,,6,149,0,
40766696,Bella Vista - Self Catering Cottage,229522676,Antonio,,Ward 70,-33.85201,18.63575,Entire home/apt,656,2,34,2022-11-29,0.92,1,327,14,
41116025,Dendron of Constantia - Eagle Owl Cottage,71063665,Jill,,Ward 62,-34.02738,18.41624,Entire home/apt,2000,4,2,2020-03-03,0.06,3,104,0,
40767635,"505 The Signature, De Waterkant",185308070,LaStay,,Ward 115,-33.91345,18.41756,Entire home/apt,2239,2,40,2022-12-08,1.09,86,54,20,
40769617,"504 The Signature, De Waterkant",185308070,LaStay,,Ward 115,-33.91507,18.41832,Entire home/apt,2208,2,21,2022-08-30,0.57,86,56,8,
40769994,Atlantic Vista - Studio 501,262818192,Carl,,Ward 54,-33.92236,18.38294,Entire home/apt,779,1,30,2022-12-22,0.81,11,327,13,
40770107,Camps Bay Beach Condo,8108425,Anna & Bertus,,Ward 54,-33.96098,18.37406,Entire home/apt,6230,2,55,2022-12-16,1.51,43,311,32,
41017288,Stylish & Spacious! Perfectly situated with garden,44240032,Desiré,,Ward 115,-33.92068,18.4226,Entire home/apt,707,1,47,2022-12-19,1.34,1,151,32,
41018208,"Unique Villa w/Pool, Garden and Sea Views (Lobster",57218252,Nox,,Ward 54,-33.96767,18.38057,Entire home/apt,30000,4,5,2022-02-19,0.15,132,294,2,
41018526,Value for money + Gym & Pool + sea walk distance,242273097,Florence,,Ward 100,-34.15577,18.86867,Entire home/apt,800,30,7,2021-01-02,0.20,2,362,0,
41118217,Flamingo view,321752132,Belinda,,Ward 113,-33.83444,18.50284,Private room,316,1,42,2022-12-22,1.17,3,242,18,
41019735,New De Waterkant Apartment with Mountain Views,320161313,Propr,,Ward 115,-33.91818,18.4177,Entire home/apt,2277,14,15,2022-07-21,0.41,1,234,6,
40770975,Seas the Day - Studio 303,262818192,Carl,,Ward 54,-33.92061,18.3815,Entire home/apt,639,1,5,2020-03-10,0.14,11,9,0,
41119065,"RONDEBOSCH EAST/GARLANDALE (*Halaal, AirconWiFi",317453736,Mohammed,,Ward 60,-33.96694,18.49952,Entire home/apt,570,2,8,2022-11-28,0.22,2,257,5,
41389000,Easy living. Make yourself at home!,305444430,Kelly,,Ward 63,-34.02205,18.48312,Entire home/apt,800,1,15,2021-03-05,0.42,1,87,0,
41020891,Real Family House,67934696,Del/Mark,,Ward 57,-33.94347,18.47337,Entire home/apt,5500,7,0,,,2,352,0,
41119331,Sweet prenguin home,321770109,Arik,,Ward 54,-33.92089,18.39146,Entire home/apt,6500,3,0,,,1,361,0,
41021412,"Bijou. Far, but not so far, from the madding crowd",49606471,Jaine,,Ward 64,-34.12797,18.44561,Entire home/apt,900,2,15,2022-10-16,0.41,1,117,8,
41390937,Bantry Bay Home with Spectacular Ocean Views,325529737,Rank Property,,Ward 54,-33.92893,18.37567,Entire home/apt,12000,2,18,2022-12-19,0.51,1,295,13,
41391949,Corner Cottage Strand,317602838,Tilanie,,Ward 83,-34.10781,18.82332,Entire home/apt,1500,1,4,2020-03-15,0.11,2,0,0,
